cScore,merged_col
medium,"5 Bigha Agricultural Land is available for Rent in Runkata road, Agra for 60,000 5 Bigha Agricultural Land is available for Rent in Runkata road, Agra for 60,000"
medium,"30000 Sq-ft Agricultural Land is available for Rent in Patholi, Agra for 60,000 30000 Sq-ft Agricultural Land is available for Rent in Patholi, Agra for 60,000"
medium,"Agricultural land is available for rent. It has plot area of 3 bigha, it is a good location property 3 Bigha Agricultural Land is available for Rent in Tragad, Ahmedabad for 8.40 Lac(s)"
medium,"Agricultural land is available for rent. It has plot area of 5880 sq-ft, it is a good location prope 5880 Sq-ft Agricultural Land is available for Rent in Lakshmanpura, Ahmedabad for 1.0 Lac(s)"
medium,"4000 Sq-yrd Agricultural Land is available for Rent in Bhadaj, Ahmedabad for 1.0 Lac(s) 4000 Sq-yrd Agricultural Land is available for Rent in Bhadaj, Ahmedabad for 1.0 Lac(s)"
medium,"Property is available for Lease 8 Acre Agricultural Land is available for Rent in Malakhera, Alwar "
medium,"30 Bigha Agricultural Land is available for Rent in Behror, Alwar  30 Bigha Agricultural Land is available for Rent in Behror, Alwar "
medium,"agriculture land 54 Guntha Agricultural Land is available for Rent in , Anand for 8,000"
medium,"56 Hectare Agricultural Land is available for Rent in Nanpara, Bahraich for 2.80 Lac(s) 56 Hectare Agricultural Land is available for Rent in Nanpara, Bahraich for 2.80 Lac(s)"
medium,"52000 Sq-ft Agricultural Land is available for Rent in Devanahalli, Bangalore for 2.50 Lac(s) 52000 Sq-ft Agricultural Land is available for Rent in Devanahalli, Bangalore for 2.50 Lac(s)"
high,"Land for rent, siddapura1 acre , 15 ft road, ideal for sports club , kinder garden, pickleball, bts  1 Acre Agricultural Land is available for Rent in Siddapura, Bangalore for 8.71 Lac(s)"
medium,"2 Acre Agricultural Land is available for Rent in Mada Patna, Bangalore for 25,000 2 Acre Agricultural Land is available for Rent in Mada Patna, Bangalore for 25,000"
medium,"121000 Sq-ft Agricultural Land is available for Rent in Hirandahalli, Bangalore for 7.26 Lac(s) 121000 Sq-ft Agricultural Land is available for Rent in Hirandahalli, Bangalore for 7.26 Lac(s)"
medium,"170000 Sq-ft Agricultural Land is available for Rent in Anekal Main Road, Bangalore for 35.0 Lac(s) 170000 Sq-ft Agricultural Land is available for Rent in Anekal Main Road, Bangalore for 35.0 Lac(s)"
medium,"25959 Sq-ft Agricultural Land is available for Rent in Hoskote, Bangalore for 85,000 25959 Sq-ft Agricultural Land is available for Rent in Hoskote, Bangalore for 85,000"
medium,"available vacant land for rent or lease near sarjapura Infosys campus back side contact no  75501397 1 Acre Agricultural Land is available for Rent in Chichuraganapalli Thindlu Road, Bangalore for 1.50 Lac(s)"
medium,"6 Acre Agricultural Land is available for Rent in Sarjapura, Bangalore for 3.0 Lac(s) 6 Acre Agricultural Land is available for Rent in Sarjapura, Bangalore for 3.0 Lac(s)"
medium,"120 Guntha Agricultural Land is available for Rent in , Bangalore for 1.0 Lac(s) 120 Guntha Agricultural Land is available for Rent in , Bangalore for 1.0 Lac(s)"
medium,"2 Acre Agricultural Land is available for Rent in Gopalapura Kukkanahalli, Bangalore for 2.93 Lac(s) 2 Acre Agricultural Land is available for Rent in Gopalapura Kukkanahalli, Bangalore for 2.93 Lac(s)"
medium,"43000 Sq-ft Agricultural Land is available for Rent in Sarjapura, Bangalore for 19.35 Lac(s) 43000 Sq-ft Agricultural Land is available for Rent in Sarjapura, Bangalore for 19.35 Lac(s)"
medium,"1200 Sq-ft Agricultural Land is available for Rent in Avalahalli, Bangalore for 65,000 1200 Sq-ft Agricultural Land is available for Rent in Avalahalli, Bangalore for 65,000"
medium,"20 Guntha Agricultural Land is available for Rent in Yamare Village, Bangalore for 1.0 Lac(s) 20 Guntha Agricultural Land is available for Rent in Yamare Village, Bangalore for 1.0 Lac(s)"
medium,"Agricultural land is available for rent. It has plot area of 20000 sq-ft, it is a good location prop 20000 Sq-ft Agricultural Land is available for Rent in Shetty halli, Bangalore for 40,000"
medium,"24 Guntha Agricultural Land is available for Rent in Hesaraghatta, Bangalore for 24,000 24 Guntha Agricultural Land is available for Rent in Hesaraghatta, Bangalore for 24,000"
medium,"IVC road attached 2 acres property, Rs 10 square feet 2 Acre Agricultural Land is available for Rent in IVC Road, Bangalore for 8.0 Lac(s)"
medium,"40000 Sq-ft Agricultural Land is available for Rent in Attibele, Bangalore for 3.0 Lac(s) 40000 Sq-ft Agricultural Land is available for Rent in Attibele, Bangalore for 3.0 Lac(s)"
medium,"16263 Sq-ft Agricultural Land is available for Rent in Hoskote Malur Road, Bangalore for 50,000 16263 Sq-ft Agricultural Land is available for Rent in Hoskote Malur Road, Bangalore for 50,000"
medium,"2 Acre Agricultural Land is available for Rent in Hesaraghatta, Bangalore for 30,000 2 Acre Agricultural Land is available for Rent in Hesaraghatta, Bangalore for 30,000"
low,"200000 Sq-ft Agricultural Land is available for Rent in Kadugodi, Bangalore for 30.0 Lac(s) 200000 Sq-ft Agricultural Land is available for Rent in Kadugodi, Bangalore for 30.0 Lac(s)"
medium,"10000 Sq-ft Agricultural Land is available for Rent in Arasinakunte, Bangalore for 80,000 10000 Sq-ft Agricultural Land is available for Rent in Arasinakunte, Bangalore for 80,000"
medium,"2 Acre Agricultural Land is available for Rent in Devanahalli, Bangalore  2 Acre Agricultural Land is available for Rent in Devanahalli, Bangalore "
medium,"20 Acre Agricultural Land is available for Rent in Doddaballapura, Bangalore  20 Acre Agricultural Land is available for Rent in Doddaballapura, Bangalore "
medium,"2 Acre Agricultural Land is available for Rent in Kanakapura Road, Bangalore  2 Acre Agricultural Land is available for Rent in Kanakapura Road, Bangalore "
medium,"10 Guntha Agricultural Land is available for Rent in Badlapur, Beyond Thane for 75,000 10 Guntha Agricultural Land is available for Rent in Badlapur, Beyond Thane for 75,000"
medium,"10 Acre Agricultural Land is available for Rent in Ambernath West, Beyond Thane  10 Acre Agricultural Land is available for Rent in Ambernath West, Beyond Thane "
low,"1350 Sq-ft Agricultural Land is available for Rent in , Bharatpur for 10,000 1350 Sq-ft Agricultural Land is available for Rent in , Bharatpur for 10,000"
medium,"Property is available for Lease 1 Acre Agricultural Land is available for Rent in Ratanpur Sadak, Bhopal "
medium,"Agricultural land is available for rent. It is a good location property. Please contact for more det 14000 Sq-ft Agricultural Land is available for Rent in Balianta, Bhubaneswar for 60,000"
medium,"7000 Sq-ft Agricultural Land is available for Rent in Khordha, Bhubaneswar for 24,000 7000 Sq-ft Agricultural Land is available for Rent in Khordha, Bhubaneswar for 24,000"
medium,"Presitine greenery around the road side plot. Well connected to Gudia Pokhari cross roads, 3km dista 29000 Sq-ft Agricultural Land is available for Rent in Gudia Pokhari, Bhubaneswar for 1.0 Lac(s)"
medium,"7 Bigha Agricultural Land is available for Rent in Anupshahar, Bulandshahr for 17.50 Lac(s) 7 Bigha Agricultural Land is available for Rent in Anupshahar, Bulandshahr for 17.50 Lac(s)"
medium,"6 Acre Agricultural Land is available for Rent in Sikandrabad, Bulandshahr  6 Acre Agricultural Land is available for Rent in Sikandrabad, Bulandshahr "
medium,"It is agricultural land suitable for all types of farming like poultry,goat etc with one well and su 5 Acre Agricultural Land is available for Rent in Kumizhi, Chennai for 3.50 Lac(s)"
medium,"10 Acre Agricultural Land is available for Rent in Pakkam, Chennai for 9.50 Lac(s) 10 Acre Agricultural Land is available for Rent in Pakkam, Chennai for 9.50 Lac(s)"
medium,"6912 Sq-ft Agricultural Land is available for Rent in Melmaruvathur, Chennai for 1.0 Lac(s) 6912 Sq-ft Agricultural Land is available for Rent in Melmaruvathur, Chennai for 1.0 Lac(s)"
medium,"9000 Sq-ft Agricultural Land is available for Rent in Sholinganallur, Chennai for 2.25 Lac(s) 9000 Sq-ft Agricultural Land is available for Rent in Sholinganallur, Chennai for 2.25 Lac(s)"
medium,"Property is available for Lease 6 Acre Agricultural Land is available for Rent in Thiruvallur, Chennai "
medium,"Main road facingBefore check post. Suitable for dhabha, warehouse, small scale manufacturing units.  15000 Sq-ft Agricultural Land is available for Rent in , Coimbatore for 35,000"
medium,"Located at Pattanam, Behind KPM Industries. near Cochin by pass Road. Storage valuables with best in 1 Acre Agricultural Land is available for Rent in Pattanam, Coimbatore for 40,000"
medium,"1 km from Thrichy Main road, 1 Acre Agricultural Land is available for Rent in Kangayampalayam, Coimbatore for 50,000"
medium,"3000 Sq-ft Agricultural Land is available for Rent in Sulur, Coimbatore for 10,000 3000 Sq-ft Agricultural Land is available for Rent in Sulur, Coimbatore for 10,000"
medium,"1 Acre Agricultural Land is available for Rent in pollachi, Coimbatore for 5,000 1 Acre Agricultural Land is available for Rent in pollachi, Coimbatore for 5,000"
medium,"1 Acre Agricultural Land is available for Rent in Pachapalayam, Coimbatore  1 Acre Agricultural Land is available for Rent in Pachapalayam, Coimbatore "
medium,"2 Acre Agricultural Land is available for Rent in , Davanagere for 2.0 Lac(s) 2 Acre Agricultural Land is available for Rent in , Davanagere for 2.0 Lac(s)"
medium,"6000 Sq-ft Agricultural Land is available for Rent in , Dehradun for 50,000 6000 Sq-ft Agricultural Land is available for Rent in , Dehradun for 50,000"
medium,"Prime commercial land for lease on a high-Traffic main road, offering excellent visibility for your  31000 Sq-ft Agricultural Land is available for Rent in Kedar Puram, Dehradun for 7.0 Lac(s)"
medium,"12500 Sq-ft Agricultural Land is available for Rent in Ujjain Road, Dewas for 80,000 12500 Sq-ft Agricultural Land is available for Rent in Ujjain Road, Dewas for 80,000"
medium,"60000 Sq-ft Agricultural Land is available for Rent in , Dewas for 40,000 60000 Sq-ft Agricultural Land is available for Rent in , Dewas for 40,000"
medium," Agricultural Land spans over 2860 X 860 Sq-ft in length & breadth.  3500 Sq-ft Agricultural Land is available for Rent in , Dhanbad for 10,000"
medium,".............................................. 7 Sq-ft Agricultural Land is available for Rent in Sector 56, Faridabad for 7.0 Lac(s)"
medium,"5 Bigha Agricultural Land is available for Rent in Jasana, Faridabad for 70,000 5 Bigha Agricultural Land is available for Rent in Jasana, Faridabad for 70,000"
medium,"1400 Gaj Property Available for Rent or Lease. The Property has a Boundary, a Gate and a Room. You c 1400 Gaj Agricultural Land is available for Rent in Neharpar, Faridabad for 45,000"
medium,"5 Acre Agricultural Land is available for Rent in , Gandhinagar for 60,000 5 Acre Agricultural Land is available for Rent in , Gandhinagar for 60,000"
medium,"4 Bigha Agricultural Land is available for Rent in , Gandhinagar for 20,000 4 Bigha Agricultural Land is available for Rent in , Gandhinagar for 20,000"
medium,"15 Bigha Agricultural Land is available for Rent in Muradnagar, Ghaziabad  15 Bigha Agricultural Land is available for Rent in Muradnagar, Ghaziabad "
medium,"6300 Sq-m Agricultural Land is available for Rent in Ponda, Goa for 1.0 Lac(s) 6300 Sq-m Agricultural Land is available for Rent in Ponda, Goa for 1.0 Lac(s)"
medium,"1 Acre Agricultural Land is available for Rent in Rampur Buzurg, Gorakhpur for 25,000 1 Acre Agricultural Land is available for Rent in Rampur Buzurg, Gorakhpur for 25,000"
medium,"4 Bigha Agricultural Land is available for Rent in Bisrakh Jalalpur, Greater Noida for 10.0 Lac(s) 4 Bigha Agricultural Land is available for Rent in Bisrakh Jalalpur, Greater Noida for 10.0 Lac(s)"
medium,"Agricultural land is available for rent. It has plot area of 2 Acre , it is a good location property 2 Acre Agricultural Land is available for Rent in Gwal Pahari, Gurgaon for 2.0 Lac(s)"
medium,"6300 Sq-ft Agricultural Land is available for Rent in Sector 86, Gurgaon for 70,000 6300 Sq-ft Agricultural Land is available for Rent in Sector 86, Gurgaon for 70,000"
medium,"Agricultural land is available for rent. It is a good location property. Please contact for more det 6410 Sq-ft Agricultural Land is available for Rent in IMT Manesar, Gurgaon for 50,000"
medium,"10 Mint. Distance from Reliance MET, 25 Mint. IMT Manesar, Near by railway station. Land Available f 2 Killa Agricultural Land is available for Rent in Farrukhnagarrular, Gurgaon for 5.0 Lac(s)"
medium,"5000 Sq-ft Agricultural Land is available for Rent in Bilaspur Kalan, Gurgaon for 40,000 5000 Sq-ft Agricultural Land is available for Rent in Bilaspur Kalan, Gurgaon for 40,000"
medium,"3 Acre Agricultural Land is available for Rent in Tajnagar, Gurgaon for 1.50 Lac(s) 3 Acre Agricultural Land is available for Rent in Tajnagar, Gurgaon for 1.50 Lac(s)"
medium,"Open land can be used for parking or logistics warehouse as per requirement .Prime location and i am 2 Acre Agricultural Land is available for Rent in Kherki Daula, Gurgaon for 10.0 Lac(s)"
medium,"Agriculture land is available for rent. This area is suitable of any construction workshop and cover 10000 Sq-ft Agricultural Land is available for Rent in Garhi Harsaru, Gurgaon for 70,000"
medium,"9000 Sq-yrd Agricultural Land is available for Rent in Manesar, Gurgaon for 50,000 9000 Sq-yrd Agricultural Land is available for Rent in Manesar, Gurgaon for 50,000"
medium,"6000 Sq-ft Agricultural Land is available for Rent in Sector 63A, Gurgaon for 2.50 Lac(s) 6000 Sq-ft Agricultural Land is available for Rent in Sector 63A, Gurgaon for 2.50 Lac(s)"
medium,"3 Acre Agricultural Land is available for Rent in Garhi Harsaru, Gurgaon for 2.10 Lac(s) 3 Acre Agricultural Land is available for Rent in Garhi Harsaru, Gurgaon for 2.10 Lac(s)"
medium,"Agricultural land is available for rent. It has plot area of 1300 sq-ft, it is a good location prope 1300 Sq-ft Agricultural Land is available for Rent in , Gurgaon for 30,000"
medium,"3 Acre Agricultural Land is available for Rent in Pataudi, Gurgaon  3 Acre Agricultural Land is available for Rent in Pataudi, Gurgaon "
medium,"3 Acre Agricultural Land is available for Rent in Tajnagar, Gurgaon for 1.50 Lac(s) 3 Acre Agricultural Land is available for Rent in Tajnagar, Gurgaon for 1.50 Lac(s)"
medium," Length & Breadth dimensions are : 10 X 1 Bigha for this Agricultural Land.  10 Bigha Agricultural Land is available for Rent in , Haridwar for 10.0 Lac(s)"
medium,"11470 Sq-yrd Agricultural Land is available for Rent in , Hospet for 20,000 11470 Sq-yrd Agricultural Land is available for Rent in , Hospet for 20,000"
medium,"10 Are Agricultural Land is available for Rent in Eluvapalli, Hosur for 2.0 Lac(s) 10 Are Agricultural Land is available for Rent in Eluvapalli, Hosur for 2.0 Lac(s)"
medium,"Unlock unparalleled business opportunities with this lucrative Agricultural Land available for rent  79497 Sq-ft Agricultural Land is available for Rent in Koheda, Hyderabad for 1.80 Lac(s)"
medium,"Available for rent is a substantial 180 guntha agricultural plot situated in Janwada, Hyderabad. Thi 4 Acre Agricultural Land is available for Rent in Janwada, Hyderabad for 9.0 Lac(s)"
medium,"organic farminig for with drip eater system bore servet room owner room and power back up full water 6 Acre Agricultural Land is available for Rent in Sangareddy, Hyderabad for 50,000"
medium,"10 Acre Agricultural Land is available for Rent in Shankarapur, Hyderabad for 10.0 Lac(s) 10 Acre Agricultural Land is available for Rent in Shankarapur, Hyderabad for 10.0 Lac(s)"
medium,"location 261360 Sq-ft Agricultural Land is available for Rent in Siddipet Road, Hyderabad for 1.0 Lac(s)"
medium,"Black and Red fertile land with enoughwater and fencing in Village Ippalagudem,Behind Kondapochaama  50 Acre Agricultural Land is available for Rent in Pamulaparthi, Hyderabad for 1.10 Lac(s)"
medium,"17 Acre Agricultural Land is available for Rent in Shankarpalle, Hyderabad for 3.0 Lac(s) 17 Acre Agricultural Land is available for Rent in Shankarpalle, Hyderabad for 3.0 Lac(s)"
medium,"1 Acre Agricultural Land is available for Rent in Narkhuda, Hyderabad for 45,000 1 Acre Agricultural Land is available for Rent in Narkhuda, Hyderabad for 45,000"
medium,"3 Acre Agricultural Land is available for Rent in Kandi, Hyderabad for 2.0 Lac(s) 3 Acre Agricultural Land is available for Rent in Kandi, Hyderabad for 2.0 Lac(s)"
medium,"330 Acre Agricultural Land is available for Rent in Adibatla, Hyderabad for 4.0 Lac(s) 330 Acre Agricultural Land is available for Rent in Adibatla, Hyderabad for 4.0 Lac(s)"
medium,"21600 Sq-ft Agricultural Land is available for Rent in Kothur, Hyderabad for 2.0 Lac(s) 21600 Sq-ft Agricultural Land is available for Rent in Kothur, Hyderabad for 2.0 Lac(s)"
medium,"3 Acre Agricultural Land is available for Rent in Talakondapalle, Hyderabad for 50,000 3 Acre Agricultural Land is available for Rent in Talakondapalle, Hyderabad for 50,000"
high,"Agricultural land for lease 2.5 acers in near Sanghiguda. 2 km from Pedda Golkonda exit of ORR Exit  6 Acre Agricultural Land is available for Rent in Maheshwaram, Hyderabad for 25,000"
medium,"600 Sq-yrd Agricultural Land is available for Rent in Warangal Highway, Hyderabad for 30,000 600 Sq-yrd Agricultural Land is available for Rent in Warangal Highway, Hyderabad for 30,000"
medium,"4 Acre Agricultural Land is available for Rent in Kandukur, Hyderabad for 1.0 Lac(s) 4 Acre Agricultural Land is available for Rent in Kandukur, Hyderabad for 1.0 Lac(s)"
medium,"16 Acre Agricultural Land is available for Rent in Moinabad, Hyderabad for 1.60 Lac(s) 16 Acre Agricultural Land is available for Rent in Moinabad, Hyderabad for 1.60 Lac(s)"
medium,"4800 Sq-ft Agricultural Land is available for Rent in Bachupally, Hyderabad for 80,000 4800 Sq-ft Agricultural Land is available for Rent in Bachupally, Hyderabad for 80,000"
medium,"3 Acre Agricultural Land is available for Rent in Choutuppal, Hyderabad  3 Acre Agricultural Land is available for Rent in Choutuppal, Hyderabad "
medium,"Agriculture land available for leaserentArea 220000 square feetLocation Village Panda, 5 mins from A 220000 Sq-ft Agricultural Land is available for Rent in , Indore for 2.20 Lac(s)"
medium,"12500 Sq-ft Agricultural Land is available for Rent in Airport Road, Indore for 1.50 Lac(s) 12500 Sq-ft Agricultural Land is available for Rent in Airport Road, Indore for 1.50 Lac(s)"
medium,"96000 Sq-ft Agricultural Land is available for Rent in Mayakhedi, Indore for 2.0 Lac(s) 96000 Sq-ft Agricultural Land is available for Rent in Mayakhedi, Indore for 2.0 Lac(s)"
medium,"6 Acre Agricultural Land is available for Rent in Morod, Indore for 1.25 Lac(s) 6 Acre Agricultural Land is available for Rent in Morod, Indore for 1.25 Lac(s)"
medium,"7000 Sq-yrd Agricultural Land is available for Rent in , Jaipur Suburbs for 3.0 Lac(s) 7000 Sq-yrd Agricultural Land is available for Rent in , Jaipur Suburbs for 3.0 Lac(s)"
medium,"2 Acre Agricultural Land is available for Rent in Chalisgaon, Jalgaon for 1.0 Lac(s) 2 Acre Agricultural Land is available for Rent in Chalisgaon, Jalgaon for 1.0 Lac(s)"
medium,"property situated at outskirt of Jodhpur in open and silent zone, on the main road surpura bypass fo 25000 Sq-ft Agricultural Land is available for Rent in Surpura Bypass Road, Jodhpur for 15,000"
medium,"63 Acre Agricultural Land is available for Rent in Jawahar Khana Road, Jodhpur for 70,000 63 Acre Agricultural Land is available for Rent in Jawahar Khana Road, Jodhpur for 70,000"
medium,"777 Sq-yrd Agricultural Land is available for Rent in Mandore, Jodhpur for 15,000 777 Sq-yrd Agricultural Land is available for Rent in Mandore, Jodhpur for 15,000"
medium,"10000 Sq-ft Agricultural Land is available for Rent in Jhalamand, Jodhpur for 50,000 10000 Sq-ft Agricultural Land is available for Rent in Jhalamand, Jodhpur for 50,000"
medium,"1 Bigha Agricultural Land is available for Rent in Teok, Jorhat for 60.0 Lac(s) 1 Bigha Agricultural Land is available for Rent in Teok, Jorhat for 60.0 Lac(s)"
